FIPS,Primary County Coordinates,County,City,Year,Estimate,FIPS.County.Code
1903025,"(40.9231829, -95.1508301)",Dickinson,Arnolds Park,April 01 2010,1126,19030
1942600,"(43.3779848, -95.1508301)",Dickinson,Lake Park,April 01 2010,1105,19426
1952095,"(43.3779848, -95.1508301)",Dickinson,Milford,April 01 2010,2898,19520
1958710,"(43.3779848, -95.1508301)",Dickinson,Okoboji,April 01 2010,807,19587
1959655,"(43.3779848, -95.1508301)",Dickinson,Orleans,April 01 2010,608,19596
1974415,"(43.3779848, -95.1508301)",Dickinson,Spirit Lake,April 01 2010,4840,19744
1976440,"(43.3779848, -95.1508301)",Dickinson,Superior,April 01 2010,130,19764
1977520,"(43.3779848, -95.1508301)",Dickinson,Terril,April 01 2010,367,19775
1981615,"(43.3779848, -95.1508301)",Dickinson,Wahpeton,April 01 2010,341,19816
1984450,"(43.3779848, -95.1508301)",Dickinson,West Okoboji,April 01 2010,289,19844
1999990,"(43.3779848, -95.1508301)",Dickinson,Balance of Dickinson County,April 01 2010,4156,19999
1903160,"(43.3779848, -90.8824564)",Dubuque,Asbury,April 01 2010,4170,19031
1904375,"(42.468832, -90.8824564)",Dubuque,Balltown,April 01 2010,68,19043
1904510,"(42.468832, -90.8824564)",Dubuque,Bankston,April 01 2010,25,19045
1906085,"(42.468832, -90.8824564)",Dubuque,Bernard,April 01 2010,112,19060
1911305,"(42.468832, -90.8824564)",Dubuque,Cascade (pt.),April 01 2010,1767,19113
1912630,"(42.468832, -90.8824564)",Dubuque,Centralia,April 01 2010,134,19126
1922395,"(42.468832, -90.8824564)",Dubuque,Dubuque,April 01 2010,57637,19223
1922935,"(42.468832, -90.8824564)",Dubuque,Durango,April 01 2010,22,19229
1923115,"(42.468832, -90.8824564)",Dubuque,Dyersville (pt.),April 01 2010,3879,19231
1925725,"(42.468832, -90.8824564)",Dubuque,Epworth,April 01 2010,1860,19257
1926760,"(42.468832, -90.8824564)",Dubuque,Farley,April 01 2010,1537,19267
1931845,"(42.468832, -90.8824564)",Dubuque,Graf,April 01 2010,79,19318
1936885,"(42.468832, -90.8824564)",Dubuque,Holy Cross,April 01 2010,374,19368
1947460,"(42.468832, -90.8824564)",Dubuque,Luxemburg,April 01 2010,240,19474
1956550,"(42.468832, -90.8824564)",Dubuque,New Vienna,April 01 2010,407,19565
1962130,"(42.468832, -90.8824564)",Dubuque,Peosta,April 01 2010,1377,19621
1966810,"(42.468832, -90.8824564)",Dubuque,Rickardsville,April 01 2010,182,19668
1969690,"(42.468832, -90.8824564)",Dubuque,Sageville,April 01 2010,122,19696
1972660,"(42.468832, -90.8824564)",Dubuque,Sherrill,April 01 2010,177,19726
1987060,"(42.468832, -90.8824564)",Dubuque,Worthington,April 01 2010,401,19870
1987690,"(42.468832, -90.8824564)",Dubuque,Zwingle (pt.),April 01 2010,65,19876
1999990,"(42.468832, -90.8824564)",Dubuque,Balance of Dubuque County,April 01 2010,19018,19999
1902935,"(42.468832, -94.6784803)",Emmet,Armstrong,April 01 2010,926,19029
1921675,"(43.3780225, -94.6784803)",Emmet,Dolliver,April 01 2010,66,19216
1925860,"(43.3780225, -94.6784803)",Emmet,Estherville,April 01 2010,6360,19258
1933240,"(43.3780225, -94.6784803)",Emmet,Gruver,April 01 2010,94,19332
1967170,"(43.3780225, -94.6784803)",Emmet,Ringsted,April 01 2010,422,19671
1981975,"(43.3780225, -94.6784803)",Emmet,Wallingford,April 01 2010,197,19819
1999990,"(43.3780225, -94.6784803)",Emmet,Balance of Emmet County,April 01 2010,2237,19999
1902845,"(43.3780225, -91.8443207)",Fayette,Arlington,April 01 2010,429,19028
1914250,"(42.8625919, -91.8443207)",Fayette,Clermont,April 01 2010,632,19142
1924645,"(42.8625919, -91.8443207)",Fayette,Elgin,April 01 2010,683,19246
1926355,"(42.8625919, -91.8443207)",Fayette,Fairbank (pt.),April 01 2010,296,19263
1927165,"(42.8625919, -91.8443207)",Fayette,Fayette,April 01 2010,1338,19271
1935310,"(42.8625919, -91.8443207)",Fayette,Hawkeye,April 01 2010,449,19353
1950610,"(42.8625919, -91.8443207)",Fayette,Maynard,April 01 2010,518,19506
1958620,"(42.8625919, -91.8443207)",Fayette,Oelwein,April 01 2010,6415,19586
1965550,"(42.8625919, -91.8443207)",Fayette,Randalia,April 01 2010,68,19655
1970050,"(42.8625919, -91.8443207)",Fayette,St. Lucas,April 01 2010,143,19700
1974955,"(42.8625919, -91.8443207)",Fayette,Stanley (pt.),April 01 2010,6,19749
1976260,"(42.8625919, -91.8443207)",Fayette,Sumner (pt.),April 01 2010,22,19762
1981570,"(42.8625919, -91.8443207)",Fayette,Wadena,April 01 2010,262,19815
1982650,"(42.8625919, -91.8443207)",Fayette,Waucoma,April 01 2010,257,19826
1984180,"(42.8625919, -91.8443207)",Fayette,Westgate,April 01 2010,211,19841
1984765,"(42.8625919, -91.8443207)",Fayette,West Union,April 01 2010,2486,19847
1999990,"(42.8625919, -91.8443207)",Fayette,Balance of Fayette County,April 01 2010,6665,19999
1912765,"(42.8625919, -92.7890033)",Floyd,Charles City,April 01 2010,7652,19127
1915465,"(43.0599208, -92.7890033)",Floyd,Colwell,April 01 2010,73,19154
1928020,"(43.0599208, -92.7890033)",Floyd,Floyd,April 01 2010,335,19280
1932745,"(43.0599208, -92.7890033)",Floyd,Greene (pt.),April 01 2010,0,19327
1949305,"(43.0599208, -92.7890033)",Floyd,Marble Rock,April 01 2010,307,19493
1955335,"(43.0599208, -92.7890033)",Floyd,Nashua (pt.),April 01 2010,2,19553
1956910,"(43.0599208, -92.7890033)",Floyd,Nora Springs (pt.),April 01 2010,1431,19569
1968070,"(43.0599208, -92.7890033)",Floyd,Rockford,April 01 2010,860,19680
1969195,"(43.0599208, -92.7890033)",Floyd,Rudd,April 01 2010,369,19691
1999990,"(43.0599208, -92.7890033)",Floyd,Balance of Floyd County,April 01 2010,5274,19999
1900190,"(43.0599208, -93.262473)",Franklin,Ackley (pt.),April 01 2010,40,19001
1901090,"(42.7325458, -93.262473)",Franklin,Alexander,April 01 2010,175,19010
1916815,"(42.7325458, -93.262473)",Franklin,Coulter,April 01 2010,281,19168
1922305,"(42.7325458, -93.262473)",Franklin,Dows (pt.),April 01 2010,78,19223
1930135,"(42.7325458, -93.262473)",Franklin,Geneva,April 01 2010,165,19301
1933960,"(42.7325458, -93.262473)",Franklin,Hampton,April 01 2010,4461,19339
1934365,"(42.7325458, -93.262473)",Franklin,Hansell,April 01 2010,98,19343
1943590,"(42.7325458, -93.262473)",Franklin,Latimer,April 01 2010,507,19435
1964110,"(42.7325458, -93.262473)",Franklin,Popejoy,April 01 2010,79,19641
1972210,"(42.7325458, -93.262473)",Franklin,Sheffield,April 01 2010,1172,19722
1999990,"(42.7325458, -93.262473)",Franklin,Balance of Franklin County,April 01 2010,3624,19999
1926985,"(42.7325458, -95.6046765)",Fremont,Farragut,April 01 2010,485,19269
1933780,"(40.7455892, -95.6046765)",Fremont,Hamburg,April 01 2010,1187,19337
1938055,"(40.7455892, -95.6046765)",Fremont,Imogene,April 01 2010,72,19380
1965640,"(40.7455892, -95.6046765)",Fremont,Randolph,April 01 2010,168,19656
1967575,"(40.7455892, -95.6046765)",Fremont,Riverton,April 01 2010,304,19675
1972525,"(40.7455892, -95.6046765)",Fremont,Shenandoah (pt.),April 01 2010,0,19725
1973065,"(40.7455892, -95.6046765)",Fremont,Sidney,April 01 2010,1138,19730
1976935,"(40.7455892, -95.6046765)",Fremont,Tabor (pt.),April 01 2010,956,19769
1977970,"(40.7455892, -95.6046765)",Fremont,Thurman,April 01 2010,229,19779
1999990,"(40.7455892, -95.6046765)",Fremont,Balance of Fremont County,April 01 2010,2902,19999
1913350,"(40.7455892, -94.3968356)",Greene,Churdan,April 01 2010,386,19133
1918345,"(42.0362394, -94.3968356)",Greene,Dana,April 01 2010,71,19183
1931980,"(42.0362394, -94.3968356)",Greene,Grand Junction,April 01 2010,824,19319
1939450,"(42.0362394, -94.3968356)",Greene,Jefferson,April 01 2010,4345,19394
1961815,"(42.0362394, -94.3968356)",Greene,Paton,April 01 2010,236,19618
1965505,"(42.0362394, -94.3968356)",Greene,Ralston (pt.),April 01 2010,2,19655
1967215,"(42.0362394, -94.3968356)",Greene,Rippey,April 01 2010,292,19672
1971310,"(42.0362394, -94.3968356)",Greene,Scranton,April 01 2010,557,19713
1999990,"(42.0362394, -94.3968356)",Greene,Balance of Greene County,April 01 2010,2623,19999
1905140,"(42.0362394, -92.7914177)",Grundy,Beaman,April 01 2010,191,19051
1915825,"(42.4018651, -92.7914177)",Grundy,Conrad,April 01 2010,1108,19158
1921405,"(42.4018651, -92.7914177)",Grundy,Dike,April 01 2010,1209,19214
1933195,"(42.4018651, -92.7914177)",Grundy,Grundy Center,April 01 2010,2706,19331
1936705,"(42.4018651, -92.7914177)",Grundy,Holland,April 01 2010,282,19367
1954165,"(42.4018651, -92.7914177)",Grundy,Morrison,April 01 2010,94,19541
1966315,"(42.4018651, -92.7914177)",Grundy,Reinbeck,April 01 2010,1664,19663
1975720,"(42.4018651, -92.7914177)",Grundy,Stout,April 01 2010,224,19757
1983325,"(42.4018651, -92.7914177)",Grundy,Wellsburg,April 01 2010,707,19833
1999990,"(42.4018651, -92.7914177)",Grundy,Balance of Grundy County,April 01 2010,4268,19999
1900370,"(42.4018651, -94.501055)",Guthrie,Adair (pt.),April 01 2010,19,19003
1904240,"(41.6837548, -94.501055)",Guthrie,Bagley,April 01 2010,303,19042
1904960,"(41.6837548, -94.501055)",Guthrie,Bayard,April 01 2010,471,19049
1911395,"(41.6837548, -94.501055)",Guthrie,Casey (pt.),April 01 2010,416,19113
1916050,"(41.6837548, -94.501055)",Guthrie,Coon Rapids (pt.),April 01 2010,0,19160
1933420,"(41.6837548, -94.501055)",Guthrie,Guthrie Center,April 01 2010,1569,19334
1939225,"(41.6837548, -94.501055)",Guthrie,Jamaica,April 01 2010,224,19392
1951105,"(41.6837548, -94.501055)",Guthrie,Menlo,April 01 2010,353,19511
1961320,"(41.6837548, -94.501055)",Guthrie,Panora,April 01 2010,1124,19613
1975990,"(41.6837548, -94.501055)",Guthrie,Stuart (pt.),April 01 2010,949,19759
1987285,"(41.6837548, -94.501055)",Guthrie,Yale,April 01 2010,246,19872
1999990,"(41.6837548, -94.501055)",Guthrie,Balance of Guthrie County,April 01 2010,5280,19999
1906760,"(41.6837548, -93.7068085)",Hamilton,Blairsburg,April 01 2010,215,19067
1925050,"(42.3837722, -93.7068085)",Hamilton,Ellsworth,April 01 2010,531,19250
1939675,"(42.3837722, -93.7068085)",Hamilton,Jewell Junction,April 01 2010,1215,19396
1940215,"(42.3837722, -93.7068085)",Hamilton,Kamrar,April 01 2010,199,19402
1965595,"(42.3837722, -93.7068085)",Hamilton,Randall,April 01 2010,173,19655
1974910,"(42.3837722, -93.7068085)",Hamilton,Stanhope,April 01 2010,422,19749
1975810,"(42.3837722, -93.7068085)",Hamilton,Stratford (pt.),April 01 2010,713,19758
1983145,"(42.3837722, -93.7068085)",Hamilton,Webster City,April 01 2010,8070,19831
1985800,"(42.3837722, -93.7068085)",Hamilton,Williams,April 01 2010,344,19858
1999990,"(42.3837722, -93.7068085)",Hamilton,Balance of Hamilton County,April 01 2010,3791,19999
1908605,"(42.3837722, -93.7342723)",Hancock,Britt,April 01 2010,2069,19086
1916590,"(43.0818861, -93.7342723)",Hancock,Corwith,April 01 2010,309,19165
1917670,"(43.0818861, -93.7342723)",Hancock,Crystal Lake,April 01 2010,250,19176
1928380,"(43.0818861, -93.7342723)",Hancock,Forest City (pt.),April 01 2010,339,19283
1929955,"(43.0818861, -93.7342723)",Hancock,Garner,April 01 2010,3129,19299
1931575,"(43.0818861, -93.7342723)",Hancock,Goodell,April 01 2010,139,19315
1940260,"(43.0818861, -93.7342723)",Hancock,Kanawha,April 01 2010,652,19402
1941655,"(43.0818861, -93.7342723)",Hancock,Klemme,April 01 2010,507,19416
1986700,"(43.0818861, -93.7342723)",Hancock,Woden,April 01 2010,229,19867
1999990,"(43.0818861, -93.7342723)",Hancock,Balance of Hancock County,April 01 2010,3718,19999
1900190,"(43.0818861, -93.2404025)",Hardin,Ackley (pt.),April 01 2010,1549,19001
1901045,"(42.3838803, -93.2404025)",Hardin,Alden,April 01 2010,787,19010
1909100,"(42.3838803, -93.2404025)",Hardin,Buckeye,April 01 2010,108,19091
1924465,"(42.3838803, -93.2404025)",Hardin,Eldora,April 01 2010,2732,19244
1937425,"(42.3838803, -93.2404025)",Hardin,Hubbard,April 01 2010,845,19374
1938640,"(42.3838803, -93.2404025)",Hardin,Iowa Falls,April 01 2010,5238,19386
1956415,"(42.3838803, -93.2404025)",Hardin,New Providence,April 01 2010,228,19564
1960555,"(42.3838803, -93.2404025)",Hardin,Owasa,April 01 2010,43,19605
1965370,"(42.3838803, -93.2404025)",Hardin,Radcliffe,April 01 2010,545,19653
1975180,"(42.3838803, -93.2404025)",Hardin,Steamboat Rock,April 01 2010,310,19751
1979545,"(42.3838803, -93.2404025)",Hardin,Union,April 01 2010,397,19795
1985305,"(42.3838803, -93.2404025)",Hardin,Whitten,April 01 2010,149,19853
1999990,"(42.3838803, -93.2404025)",Hardin,Balance of Hardin County,April 01 2010,4603,19999
1922890,"(42.3838803, -95.8169209)",Harrison,Dunlap (pt.),April 01 2010,1042,19228
1945840,"(41.6828528, -95.8169209)",Harrison,Little Sioux,April 01 2010,170,19458
1946155,"(41.6828528, -95.8169209)",Harrison,Logan,April 01 2010,1534,19461
1948495,"(41.6828528, -95.8169209)",Harrison,Magnolia,April 01 2010,183,19484
1952860,"(41.6828528, -95.8169209)",Harrison,Missouri Valley,April 01 2010,2838,19528
1952995,"(41.6828528, -95.8169209)",Harrison,Modale,April 01 2010,283,19529
1953175,"(41.6828528, -95.8169209)",Harrison,Mondamin,April 01 2010,402,19531
1962445,"(41.6828528, -95.8169209)",Harrison,Persia,April 01 2010,319,19624
1963075,"(41.6828528, -95.8169209)",Harrison,Pisgah,April 01 2010,251,19630
1986835,"(41.6828528, -95.8169209)",Harrison,Woodbine,April 01 2010,1459,19868
1999990,"(41.6828528, -95.8169209)",Harrison,Balance of Harrison County,April 01 2010,6447,19999
1916140,"(41.6828528, -91.5445241)",Henry,Coppock (pt.),April 01 2010,30,19161
1936390,"(40.9879383, -91.5445241)",Henry,Hillsboro,April 01 2010,180,19363
1954705,"(40.9879383, -91.5445241)",Henry,Mount Pleasant,April 01 2010,8668,19547
1954795,"(40.9879383, -91.5445241)",Henry,Mount Union,April 01 2010,107,19547
1956325,"(40.9879383, -91.5445241)",Henry,New London,April 01 2010,1897,19563
1958890,"(40.9879383, -91.5445241)",Henry,Olds,April 01 2010,229,19588
1968565,"(40.9879383, -91.5445241)",Henry,Rome,April 01 2010,117,19685
1970230,"(40.9879383, -91.5445241)",Henry,Salem,April 01 2010,383,19702
1982965,"(40.9879383, -91.5445241)",Henry,Wayland,April 01 2010,966,19829
1984835,"(40.9879383, -91.5445241)",Henry,Westwood,April 01 2010,112,19848
1986385,"(40.9879383, -91.5445241)",Henry,Winfield,April 01 2010,1134,19863
1999990,"(40.9879383, -91.5445241)",Henry,Balance of Henry County,April 01 2010,6322,19999
1913125,"(40.9879383, -92.3171989)",Howard,Chester,April 01 2010,127,19131
1917220,"(43.3567673, -92.3171989)",Howard,Cresco,April 01 2010,3868,19172
1925095,"(43.3567673, -92.3171989)",Howard,Elma,April 01 2010,546,19250
1945165,"(43.3567673, -92.3171989)",Howard,Lime Springs,April 01 2010,505,19451
1965010,"(43.3567673, -92.3171989)",Howard,Protivin (pt.),April 01 2010,262,19650
1966585,"(43.3567673, -92.3171989)",Howard,Riceville (pt.),April 01 2010,318,19665
1999990,"(43.3567673, -92.3171989)",Howard,Balance of Howard County,April 01 2010,3940,19999
1907210,"(43.3567673, -94.2071868)",Humboldt,Bode,April 01 2010,302,19072
1908065,"(42.7764686, -94.2071868)",Humboldt,Bradgate,April 01 2010,86,19080
1918075,"(42.7764686, -94.2071868)",Humboldt,Dakota City,April 01 2010,843,19180
1930945,"(42.7764686, -94.2071868)",Humboldt,Gilmore City (pt.),April 01 2010,281,19309
1934455,"(42.7764686, -94.2071868)",Humboldt,Hardy,April 01 2010,47,19344
1937560,"(42.7764686, -94.2071868)",Humboldt,Humboldt,April 01 2010,4690,19375
1945975,"(42.7764686, -94.2071868)",Humboldt,Livermore,April 01 2010,384,19459
1947370,"(42.7764686, -94.2071868)",Humboldt,Lu Verne (pt.),April 01 2010,36,19473
1960420,"(42.7764686, -94.2071868)",Humboldt,Ottosen,April 01 2010,55,19604
1962985,"(42.7764686, -94.2071868)",Humboldt,Pioneer,April 01 2010,23,19629
1966450,"(42.7764686, -94.2071868)",Humboldt,Renwick,April 01 2010,242,19664
1969375,"(42.7764686, -94.2071868)",Humboldt,Rutland,April 01 2010,126,19693
1977790,"(42.7764686, -94.2071868)",Humboldt,Thor,April 01 2010,186,19777
1999990,"(42.7764686, -94.2071868)",Humboldt,Balance of Humboldt County,April 01 2010,2514,19999
1903115,"(42.7764686, -95.5134962)",Ida,Arthur,April 01 2010,206,19031
1904870,"(42.3868747, -95.5134962)",Ida,Battle Creek,April 01 2010,713,19048
1929595,"(42.3868747, -95.5134962)",Ida,Galva,April 01 2010,434,19295
1936840,"(42.3868747, -95.5134962)",Ida,Holstein,April 01 2010,1396,19368
1938010,"(42.3868747, -95.5134962)",Ida,Ida Grove,April 01 2010,2142,19380
1999990,"(42.3868747, -95.5134962)",Ida,Balance of Ida County,April 01 2010,2198,19999
1942330,"(42.3868747, -92.065524)",Iowa,Ladora,April 01 2010,283,19423
1949395,"(41.6863229, -92.065524)",Iowa,Marengo,April 01 2010,2528,19493
1952230,"(41.6863229, -92.065524)",Iowa,Millersburg,April 01 2010,159,19522
1957225,"(41.6863229, -92.065524)",Iowa,North English (pt.),April 01 2010,1032,19572
1961770,"(41.6863229, -92.065524)",Iowa,Parnell,April 01 2010,193,19617
1980805,"(41.6863229, -92.065524)",Iowa,Victor (pt.),April 01 2010,778,19808
1985845,"(41.6863229, -92.065524)",Iowa,Williamsburg,April 01 2010,3068,19858
1999990,"(41.6863229, -92.065524)",Iowa,Balance of Iowa County,April 01 2010,8314,19999
1902125,"(41.6863229, -90.5742294)",Jackson,Andrew,April 01 2010,434,19021
1904330,"(42.1717426, -90.5742294)",Jackson,Baldwin,April 01 2010,109,19043
1905635,"(42.1717426, -90.5742294)",Jackson,Bellevue,April 01 2010,2191,19056
1943050,"(42.1717426, -90.5742294)",Jackson,La Motte,April 01 2010,260,19430
1949215,"(42.1717426, -90.5742294)",Jackson,Maquoketa (pt.),April 01 2010,6139,19492
1952050,"(42.1717426, -90.5742294)",Jackson,Miles,April 01 2010,445,19520
1953265,"(42.1717426, -90.5742294)",Jackson,Monmouth,April 01 2010,153,19532
1964605,"(42.1717426, -90.5742294)",Jackson,Preston,April 01 2010,1012,19646
1969510,"(42.1717426, -90.5742294)",Jackson,Sabula,April 01 2010,576,19695
1969960,"(42.1717426, -90.5742294)",Jackson,St. Donatus,April 01 2010,135,19699
1974460,"(42.1717426, -90.5742294)",Jackson,Spragueville,April 01 2010,81,19744
1974505,"(42.1717426, -90.5742294)",Jackson,Springbrook,April 01 2010,144,19745
1987690,"(42.1717426, -90.5742294)",Jackson,Zwingle (pt.),April 01 2010,26,19876
1999990,"(42.1717426, -90.5742294)",Jackson,Balance of Jackson County,April 01 2010,8143,19999
1904915,"(42.1717426, -93.053765)",Jasper,Baxter,April 01 2010,1101,19049
1915060,"(41.6860394, -93.053765)",Jasper,Colfax,April 01 2010,2093,19150
1940440,"(41.6860394, -93.053765)",Jasper,Kellogg,April 01 2010,599,19404
1942870,"(41.6860394, -93.053765)",Jasper,Lambs Grove,April 01 2010,172,19428
1947595,"(41.6860394, -93.053765)",Jasper,Lynnville,April 01 2010,379,19475
1952815,"(41.6860394, -93.053765)",Jasper,Mingo,April 01 2010,302,19528
1952950,"(41.6860394, -93.053765)",Jasper,Mitchellville (pt.),April 01 2010,26,19529
1953355,"(41.6860394, -93.053765)",Jasper,Monroe,April 01 2010,1830,19533
1956505,"(41.6860394, -93.053765)",Jasper,Newton,April 01 2010,15254,19565
1958170,"(41.6860394, -93.053765)",Jasper,Oakland Acres,April 01 2010,156,19581
1964470,"(41.6860394, -93.053765)",Jasper,Prairie City,April 01 2010,1680,19644
1965955,"(41.6860394, -93.053765)",Jasper,Reasnor,April 01 2010,152,19659
1976035,"(41.6860394, -93.053765)",Jasper,Sully,April 01 2010,821,19760
1980175,"(41.6860394, -93.053765)",Jasper,Valeria,April 01 2010,57,19801
1999990,"(41.6860394, -93.053765)",Jasper,Balance of Jasper County,April 01 2010,12220,19999
1904825,"(41.6860394, -91.9488774)",Jefferson,Batavia,April 01 2010,499,19048
1916140,"(41.0317596, -91.9488774)",Jefferson,Coppock (pt.),April 01 2010,4,19161
1926445,"(41.0317596, -91.9488774)",Jefferson,Fairfield,April 01 2010,9464,19264
1944985,"(41.0317596, -91.9488774)",Jefferson,Libertyville,April 01 2010,315,19449
1946065,"(41.0317596, -91.9488774)",Jefferson,Lockridge,April 01 2010,268,19460
